0,시도명,시군구명,시설명,상세주소,시설면적,경도,위도,구분,구분명
211,서울특별시,종로구,명륜공원,서울특별시 종로구 혜화로9길 24-9 (명륜1가),1025,126.998,37.588,1,지진실내구호소
212,서울특별시,종로구,와룡공원,서울특별시 종로구 와룡공원길 192(명륜3가),1200,126.99,37.591,1,지진실내구호소
213,서울특별시,종로구,지봉골공원,서울특별시 종로구 지봉로 97(창신동),1312,127.0147,37.5787,1,지진실내구호소
214,서울특별시,종로구,창신어린이공원,서울특별시 종로구 창신동 23-362,691,127.0129,37.578,1,지진실내구호소
215,서울특별시,종로구,명신초등학교 운동장,서울특별시 종로구 낙산길 250(창신동),2857,127.0143,37.5816,1,지진실내구호소
216,서울특별시,종로구,창신초등학교 운동장,서울특별시 종로구 지봉로 73(창신동),2123,127.015,37.5763,1,지진실내구호소
217,서울특별시,종로구,숭인(근린)공원,서울특별시 종로구 동망산길 150(숭인동),34047,127.0178,37.5765,1,지진실내구호소
218,서울특별시,종로구,종로산업정보학교 운동장,서울특별시 종로구 숭인동 242,1910,127.0172,37.5717,1,지진실내구호소
219,서울특별시,종로구,월암근린공원,서울특별시 종로구 송월동 산1-44,12000,126.9657,37.5709,1,지진실내구호소
220,서울특별시,종로구,대신고등학교 운동장,서울특별시 종로구 행촌동 171-1,4424,126.9617,37.573,1,지진실내구호소
221,서울특별시,종로구,감나무골공원,서울특별시 종로구 평창동 495-4,2507,126.9703,37.6127,1,지진실내구호소
222,서울특별시,종로구,참샘골공원,서울특별시 종로구 평창동 470,2585,126.9746,37.6151,1,지진실내구호소
223,서울특별시,종로구,평창공원,서울특별시 종로구 평창동 478,913,126.9778,37.6105,1,지진실내구호소
224,서울특별시,종로구,후창공원,서울특별시 종로구 평창문화로 70(평창동),1651,126.9645,37.6101,1,지진실내구호소
225,서울특별시,종로구,서울예술고등학교 운동장,서울특별시 종로구 평창동 217-0,4725,126.9696,37.6054,1,지진실내구호소
226,서울특별시,종로구,상명대학교사범대학 부속초등학교 운동장,서울특별시 종로구 홍지문2길 20(홍지동),1340,126.9565,37.6006,1,지진실내구호소
227,서울특별시,종로구,상명대학교사범대학부속여자중고등학교 운동장,서울특별시 종로구 홍지문길 9-1 (홍지동),5053,126.9537,37.6035,1,지진실내구호소
228,서울특별시,종로구,세검정초등학교 운동장,서울특별시 종로구 세검정로9길 1(신영동),1735,126.9609,37.6027,1,지진실내구호소
229,서울특별시,종로구,무악어린이공원,서울특별시 종로구 무악동 산2-83,4953,126.9606,37.5775,1,지진실내구호소
230,서울특별시,중구,남산초등학교 운동장,서울특별시 중구 퇴계로22길 17(남산동2가),1148,126.9862,37.5602,1,지진실내구호소
231,서울특별시,중구,덕수중학교 운동장,서울특별시 중구 마른내로9길 10(인현동2가),5685,126.9971,37.565,1,지진실내구호소
232,서울특별시,중구,장충단공원,서울특별시 중구 동호로 261(장충동2가),32651,127.0043,37.5577,1,지진실내구호소
233,서울특별시,중구,충무초등학교 운동장,서울특별시 중구 퇴계로50길 13(장충동2가),3863,127.0018,37.5622,1,지진실내구호소
234,서울특별시,중구,광희초등학교 운동장,서울특별시 중구 다산로 269(신당동),4499,127.0151,37.5671,1,지진실내구호소
235,서울특별시,중구,금호여자중학교 운동장,서울특별시 중구 청구로 6(신당동),3967,127.0203,37.5584,1,지진실내구호소
236,서울특별시,중구,성동고등학교 운동장,서울특별시 중구 퇴계로90길 17(신당동),3670,127.0224,37.5637,1,지진실내구호소
237,서울특별시,중구,성동글로벌경영고등학교 운동장,서울특별시 중구 퇴계로 375(신당동),3002,127.0131,37.5655,1,지진실내구호소
238,서울특별시,중구,장충초등학교 운동장,서울특별시 중구 청구로17길 40(신당동),3123,127.0111,37.5595,1,지진실내구호소
239,서울특별시,중구,청구초등학교 운동장,서울특별시 중구 다산로 170(신당동),5835,127.0138,37.5583,1,지진실내구호소
240,서울특별시,중구,한양공업고등학교 운동장,서울특별시 중구 을지로 299(신당동),2601,127.0117,37.5656,1,지진실내구호소
241,서울특별시,중구,흥인초등학교 운동장,서울특별시 중구 청구로6길 11(신당동),1339,127.0142,37.5603,1,지진실내구호소
242,서울특별시,중구,성동공업고등학교 운동장,서울특별시 중구 다산로 290(흥인동),3670,127.0164,37.5687,1,지진실내구호소
243,서울특별시,중구,덕수초등학교 운동장,서울특별시 중구 덕수궁길 140(정동),2536,126.9747,37.5689,1,지진실내구호소
244,서울특별시,중구,창덕여자중학교 운동장,서울특별시 중구 정동길 22(정동),5969,126.9695,37.5665,1,지진실내구호소
245,서울특별시,중구,서울의료보건고등학교(경기여자상업고등학교) 운동장,서울특별시 중구 만리재로37길 30(만리동1가),788,126.9667,37.5569,1,지진실내구호소
246,서울특별시,중구,손기정체육공원,서울특별시 중구 손기정로 101-4 (만리동2가),4244,126.966,37.5563,1,지진실내구호소
247,서울특별시,중구,봉래초등학교 운동장,서울특별시 중구 손기정로 73(만리동2가),2436,126.964,37.5562,1,지진실내구호소
248,서울특별시,용산구,새나라어린이공원,서울특별시 용산구 후암로13가길 25(후암동),415,126.9764,37.548,1,지진실내구호소
249,서울특별시,용산구,삼광초등학교 운동장,서울특별시 용산구 두텁바위로1나길 19(후암동),662,126.9766,37.5468,1,지진실내구호소
250,서울특별시,용산구,후암초등학교 운동장,서울특별시 용산구 후암동 339-1,3381,126.9818,37.5508,1,지진실내구호소
251,서울특별시,용산구,보성여중고등학교 운동장,서울특별시 용산구 용산동2가 1-1123,3253,126.9844,37.5427,1,지진실내구호소
252,서울특별시,용산구,용산고등학교 운동장,서울특별시 용산구 두텁바위로 60(용산동2가),6430,126.9804,37.5449,1,지진실내구호소
253,서울특별시,용산구,용암초등학교 운동장,서울특별시 용산구 녹사평대로60길 39(용산동2가),3141,126.9892,37.5448,1,지진실내구호소
254,서울특별시,용산구,두텁바위공원,서울특별시 용산구 동자동 50,668,126.9729,37.552,1,지진실내구호소
255,서울특별시,용산구,새꿈어린이공원,서울특별시 용산구 동자동 8-1,1594,126.9742,37.5524,1,지진실내구호소
256,서울특별시,용산구,청파어린이공원,서울특별시 용산구 서계동 226-3,2000,126.9682,37.5536,1,지진실내구호소
257,서울특별시,용산구,청파초등학교 운동장,서울특별시 용산구 청파동2가 1-42,4220,126.9641,37.5473,1,지진실내구호소
258,서울특별시,용산구,돌모루어린이공원,서울특별시 용산구 원효로97길 50(청파동3가),1900,126.9685,37.5429,1,지진실내구호소
259,서울특별시,용산구,청파선린공원,서울특별시 용산구 청파동3가 118-56,1940,126.9656,37.5434,1,지진실내구호소
260,서울특별시,용산구,선린인터넷고등학교 운동장,서울특별시 용산구 원효로97길 33-4 (청파동3가),5670,126.9669,37.5422,1,지진실내구호소
261,서울특별시,용산구,문화원 정자마당,서울특별시 용산구 원효로2가 87-2,621,126.9519,37.5336,1,지진실내구호소
262,서울특별시,용산구,남정초등학교 운동장,서울특별시 용산구 원효로2가 54-1,2767,126.965,37.5359,1,지진실내구호소
263,서울특별시,용산구,산천동 마을마당,서울특별시 용산구 산천동 200,667,126.953,37.5355,1,지진실내구호소
264,서울특별시,용산구,원효초등학교 운동장,서울특별시 용산구 효창원로13길 38(산천동),1445,126.9519,37.536,1,지진실내구호소
265,서울특별시,용산구,늘푸른어린이공원,서울특별시 용산구 원효로41가길 14-19 (원효로3가),720,126.9567,37.5348,1,지진실내구호소
266,서울특별시,용산구,선린중학교 운동장,서울특별시 용산구 원효로3가 131-2,4170,126.9655,37.5422,1,지진실내구호소
267,서울특별시,용산구,성심여자중고등학교 운동장,서울특별시 용산구 원효로19길 49(원효로4가),2006,126.9545,37.5338,1,지진실내구호소
268,서울특별시,용산구,백범김구기념관,서울특별시 용산구 임정로 26(효창동),1492,126.9596,37.5438,1,지진실내구호소
269,서울특별시,용산구,효창운동장,서울특별시 용산구 효창원로 177-15 (효창동),11722,126.9611,37.5435,1,지진실내구호소
270,서울특별시,용산구,금양초등학교 운동장,서울특별시 용산구 효창원로 137(효창동),2622,126.9612,37.5403,1,지진실내구호소
271,서울특별시,용산구,솔밭어린이공원(용산열린정원),서울특별시 용산구 한강로1가 47,2090,126.9735,37.5374,1,지진실내구호소
272,서울특별시,용산구,용산초등학교 운동장,서울특별시 용산구 한강로2가 1-0,1450,126.9723,37.5353,1,지진실내구호소
273,서울특별시,용산구,기와터공원,서울특별시 용산구 한강로3가 63-388,2225,126.9693,37.5259,1,지진실내구호소
274,서울특별시,용산구,용산철도고등학교 운동장,서울특별시 용산구 서빙고로 24(한강로3가),4999,126.9676,37.524,1,지진실내구호소
275,서울특별시,용산구,꿈나무공원,서울특별시 용산구 이촌로 219(이촌동),1413,126.9718,37.5208,1,지진실내구호소
276,서울특별시,용산구,이촌한우리공원,서울특별시 용산구 이촌동 437,4325,126.9813,37.5176,1,지진실내구호소
277,서울특별시,용산구,용강중학교 운동장,서울특별시 용산구 이촌로65가길 91(이촌동),198,126.9765,37.5208,1,지진실내구호소
278,서울특별시,용산구,중경고등학교 운동장,서울특별시 용산구 이촌로84길 34(이촌동),755,126.9755,37.5173,1,지진실내구호소
279,서울특별시,용산구,라틴아메리카공원,서울특별시 용산구 이태원동 258-467,635,126.9971,37.5407,1,지진실내구호소
280,서울특별시,용산구,소월길 어린이공원,서울특별시 용산구 이태원동 463,570,126.9892,37.5435,1,지진실내구호소
281,서울특별시,용산구,이태원 마을숲 소공원,서울특별시 용산구 이태원동 260-93,661,126.9915,37.5412,1,지진실내구호소
282,서울특별시,용산구,이태원 어린이공원,서울특별시 용산구 회나무로6길 11-8 (이태원동),2692,126.9892,37.5382,1,지진실내구호소
283,서울특별시,용산구,용산구청(광장),서울특별시 용산구 녹사평대로 150(이태원동),2300,126.9897,37.5327,1,지진실내구호소
284,서울특별시,용산구,보광초등학교 운동장,서울특별시 용산구 우사단로 20(이태원동),3197,126.9966,37.5321,1,지진실내구호소
285,서울특별시,용산구,이태원초등학교 운동장,서울특별시 용산구 이태원동 406,1408,126.9879,37.5356,1,지진실내구호소
286,서울특별시,용산구,독서당어린이공원,서울특별시 용산구 한남동 1-32,702,127.0124,37.5344,1,지진실내구호소
287,서울특별시,용산구,응봉근린공원(매봉산공원),서울특별시 용산구 한남동 726-181,4141,127.0029,37.5456,1,지진실내구호소
288,서울특별시,용산구,한남어린이공원,서울특별시 용산구 한남동 15-5,490,127.0138,37.5372,1,지진실내구호소
289,서울특별시,용산구,한남동공영주차장,서울특별시 용산구 이태원로 224-19 (한남동),1051,127.0002,37.5348,1,지진실내구호소
290,서울특별시,용산구,한남초등학교 운동장,서울특별시 용산구 한남대로 112(한남동),9810,127.0049,37.539,1,지진실내구호소
291,서울특별시,용산구,서빙고초등학교 운동장,서울특별시 용산구 서빙고로51길 14(서빙고동),7720,126.9915,37.5212,1,지진실내구호소
292,서울특별시,용산구,한강중학교 운동장,서울특별시 용산구 녹사평대로 73(서빙고동),8720,126.9916,37.5242,1,지진실내구호소
293,서울특별시,용산구,달맞이공원,서울특별시 용산구 보광동 231-17,634,126.998,37.5279,1,지진실내구호소
